XC3510B684AB;5,00;;SUPORTE
GN155K952A1B;1,00;;EIXO TRASEIRO
GN157K592DA;1,00;;TUBO
BF8T2261B;1,00;;CILINDRO FREIO RODA TRASEIRA LD FORD F250 F350 ANO 1998 A 2012 
4C3Z13K359AAA;1,00;;CHAVE SETA FORD F250 F350 F4000 ANO 2008/2019 
BF6T8575AA;1,00;;VALVULA TERMOSTATICA MOTOR CUMMINS 4BTA 3.9 6BTA 5.9   ( 82 G  )
GN1513B220BC;1,00;;FAROL NEBLINA
GN1513B221BD;1,00;;FAROL NEB.
GN1517A553BB;3,00;;INTERRUPTOR
GN1517D957BA5HN;2,00;;MOLDURA
GN1517K606AA;1,00;;TAMPA
GN15N290B53AA;1,00;;MOLDURA-LE
E3B517A870BB;1,00;;SUPORTE-LE
YS613K036AA;2,00;;GUARDA-PO
CN158C012AE;1,00;;MANGUEIRA
BE8Z6K254A;22,00;;POLIA TENSORA
BF8X8620BACAR;1,00;;CORREIA MOTOR
CM5Z6335ACAR;2,00;;RETENTOR+PLAC
W715121S300CAR;4,00;;"CONECTOR 3/8"""
7L555484AACAR;4,00;;BUCHA DA BARRA 24,8
9L5518045ACCAR;2,00;;AMORTECEDOR
BF7T2128ACAR;2,00;;JG.REPARO
9L5518080ABCAR;2,00;;AMORTECEDOR
XC352A809AE;1,00;;CABO TRASEIRO DO FREIO DE ESTACIONAMENTO LE 
BK2Z2N248G;2,00;;ASY DO FIO
3C115484CB;4,00;;BUCHA BARRA ESTAB DIANTEIRA FORD TRANSIT ( COMPRIMENTO 36MM FURO 19MM ) ORIGINAL REPOSICAO 
97WT17K284AACAR;4,00;;MANCAL VELOC.
GU2J9601BA;4,00;;ELEMENTO DO 
G1CZ9278B;5,00;;INTERRUPTOR
BF0T18016AACAR;4,00;;BUCHA AMORTECEDOR 
BG2X6731CA;1,00;;FILTRO OLEO LUBRIFICANTE MOTOR CUMMINS ISC 8.3  ISL 8.9  ( LF9009 )
XC3513006ABCAR;1,00;;FAROL L.E-1998/2005-F250/F350
 FS1/    3394/AB/   /   ;1,00;;JUNTA - LD    CX.827061/84
CN15N42528AB;4,00;;LOGOTIPO
CN15N43700AG;1,00;;GUARNICAO
AB3Z5781C;8,00;;BUCHA
AB3Z5781D;8,00;;BUCHA         CX.807113/45
BH0X6754AA;1,00;;TUBO VARETA DE OLEO MOTOR CUMMINS ISB ISC ISL
BF8T6754AA;1,00;;TUBO DA VARETA MEDIDORA DE OLEO 
HM55F11218AA;1,00;;PAINEL
HS7Z15201A;1,00;;FAROL NEBLIN
HS7Z17B814BB;1,00;;GRADE - LE
HS7Z17B814CB;2,00;;GRADE - LE
BH3T6C045AA;1,00;;JUNTA DE BORRACHA CARCACA MOTOR CUMMINS SERIE ISF 2.8 4CIL EURO 5
J7BZ17A869B;1,00;;SUPORTE-LD
CV6Z8124CCAR;1,00;;ISOLADOR
J7BZ17626F;1,00;;GRADE
E3B517F816BE;3,00;;MOLDURA
CN1513W029AGCAR;1,00;;FAROL
H2MJ19544CA;196,00;;ADITIVO-100/100-VM-ORGAN-1L-MOTORCRAFT 
BG5X19589BA;6,00;;OLEO PARA TRANSMISSAO EATON SUPER 40 (FRASCO 01 LITRO)
BJ3A18045DA ;10,00;;AMORTECEDOR DIANT. LD/LE
       AC458260AA;1,00;;MANGUEIRA SUPERIOR RADIADOR
BH7T7262AA;1,00;;JUNTA TAMPA CORRENTE ACIONAMENTO MOTOR CUMMINS ISF 2.8 4CIL EURO 5
BF8T7277A;6,00;;COIFA INFERIOR ALAVANCA CAMBIO  ZF S5 420   ZF S5 42  FORD F250 F350 F4000
HS7Z5440110A;1,00;;TAMPA TRASEIR
H1BZ1177B;14,00;;VEDADOR  
BH1X9J308AA;2,00;;CHICOTE E SENSOR DO FILTRO DIESEL E RACOR FS1241 FS19791 ( CONECTOR REDONDO ) 12V  ORIGINAL PRETO  
H1BZ7F116A;10,00;;ALAVANCA
H1BZ7F116B;1,00;;ALAVANCA
H2BB5403100DA;1,00;;VIDRO P/BRIS
H2MJ19544DA;252,00;;ADITIVO MOTORCRAFT DILUIDO 50/50 
95AG13W030FCCAR;1,00;;FAROL
95AG13W029FCCAR;1,00;;FAROL
       BK3Z9F598ACAR;1,00;;JUNTA TAMPA DISTRIBUICAO
AB3913W029UCCAR;1,00;;FAROL
JA6B8200AA3UA;1,00;;GRADE RADIADO
JA6B17757ACXWA;1,00;;PARA-CHOQUE
JA6B17906AAXWA;1,00;;PARA-CHOQUE
JA6B15A299AB;1,00;;GRADE-LE
JA6B17F816CB5UA;1,00;;MOLDURA 
JA6BA001A04AC;1,00;;DEFLETOR
JB3Z2853C;1,00;;CABO
JB3Z3280D;1,00;;TERMINAL AXIA
JB3Z5415A;2,00;;ISOLADOR
JB3Z8200A;1,00;;GRADE RADIADO
JB3Z8310E;1,00;;DEFLETOR
JB3Z8419B;1,00;;MOLDURA GRADE
JB3Z16797A;1,00;;DOBRADICA-LE
JB3Z18125T;1,00;;AMORTECEDOR
JB3Z18198A;2,00;;BATENTE AMORT
JB3Z5K483A;4,00;;BRACO
JB3Z7B215C;1,00;;RETENTOR.SD.TRAÇÃO-(ATUALIZAÇÃO)
JB3Z17A869B;1,00;;SUPORTE-LD
JB3Z17A870B;1,00;;SUPORTE-LE
JB3Z17D957Y;1,00;;COBERTURA
BG2T2B164AA;4,00;;JOGO DE PRESILHAS DA PASTILHA DO FREIO FORD F250 F350 F4000 ANO 1998...
JG9Z2C204A;1,00;;ASY DO SENSOR
86HU13369AACAR;1,00;;LANTERNA
BK3Z2001E;1,00;;JG.PAST.DIANT.TRANSIT.AP/2022 
BK3Q6051C1C;1,00;;JUNTA CABECOTE FORD TRANSIT MOTOR 2.2L 16V ( GRADE III  1,20MM ) EM ACO 
JN1Z17626AA;1,00;;DEFLETOR
JN1Z7B546C;1,00;;DISCO+PLATO
JR3Z17E811AA;1,00;;GRADE LATERAL
J2MJ1125AA;4,00;;DISCO FREIO DIANTEIRO VENTILADO FORD NOVA RANGER ANO 2012...
J2MJ3280EA;1,00;;TERMINAL AXIA
H2MJ2C453BA;1,00;;JOGO PASTILHA
CM5Z6333J;1,00;;CASQUILHO SUP
J7BZ6068FCAR;1,00;;COXIM
